artist_id,artist_location,artist_name,song_id,title,duration,year
AR3WOLA1187B991552,Other,El Chojin,SONMRQI12A6D4F9FE7,La sociedad protectora de esto y lo otro,215,1999
ARUWI271187FB54CC5,Other,Combichrist,SONVGUX12AB01835A7,Another Corpse Under My Bed ,327,2004
ARUWI271187FB54CC5,Other,Combichrist,SOEAKNK12AB0186E5B,Tractor,306,2004
AR0PLR91187FB3F758,"Oslo, Norway",Flunk,SOMAQQC12AB018C35B,I Love Music,336,2002
AR8S6R11187B9B0407,Other,Nevermore,SOLNSLV12AB0186059,Love Bites,702,1996
AR8S6R11187B9B0407,Other,Nevermore,SOXDCLR12A6D4F5049,The Seven Tounges Of God (demo),343,1996
ARJE05S1187FB4E12A,Other,The Woodentops,SOBPHYW12AB01833E7,Everything Breaks,288,1986
ARIA72Z1187B9B05A2,"Orange County, CA",Throwdown,SOCFIZS12AF72A4CF8,Americana,273,2007
ARIA72Z1187B9B05A2,"Orange County, CA",Throwdown,SONLRLQ12A58A7DD38,Give My Life (Album Version),247,2005
AR6QQY41187B990574,"Dundee, Scotland",Danny Wilson,SOCUSNQ12A8C138A86,Never Gonna Be The Same,167,1989
AR6QQY41187B990574,"Dundee, Scotland",Danny Wilson,SORXMMR12A6D4FBCF7,Get Happy,127,1989
AREIW0I1187B99012E,Other,Bebel Gilberto,SOWJGGT12A6D4F7677,Winter,263,2004
AREIW0I1187B99012E,Other,Bebel Gilberto,SOLBDQW12AAFF437C4,Simplesmente,290,2004
ARVUN5F1187FB4CCC7,"Kingston, Jamaica",Beenie Man Featuring Janet Jackson,SOBGXEU12A8AE45903,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),216,2002
ARVUN5F1187FB4CCC7,"Kingston, Jamaica",Beenie Man,SOKJCDI12A81C22EB0,Imagination,230,2006
ARVUN5F1187FB4CCC7,"Kingston, Jamaica",Beenie Man,SOHGXBL12AB0183D01,Stack and Pile,202,2004
AR655VL1187B9B61E3,Sweden,Like Honey,SODGJMJ12A8C140C98,Airport,274,2005
AR2XJ6P1187B99A612,Other,Fred Fortin,SOJVCNT12A8C144377,Dérape,119,2004
AR2XJ6P1187B99A612,Other,Fred Fortin,SOYNRJG12AB0189148,Dollorama,230,2009
AR2XJ6P1187B99A612,Other,Fred Fortin,SOANOBF12AB0189152,Le cinéma des vieux garçons,171,2009
ARMLZE11187B9B34D3,"Cambridge, England",Syd Barrett,SODMIHB12A6310E2BC,If It's In You,146,1970
ARMLZE11187B9B34D3,"Cambridge, England",Syd Barrett,SOROSGX12A6310E2DB,Milky Way,187,1988
ARMLZE11187B9B34D3,"Cambridge, England",Syd Barrett,SOJSOLN12A6310E2BA,She Took A Long Cold Look,115,1970
ARMLZE11187B9B34D3,"Cambridge, England",Syd Barrett,SOVYKLY12A6310E2B8,Golden Hair,121,1969
ARMH10M1187FB4184F,Wisconsin,Firehouse,SOHIWMN12A8C1315B6,Rock On The Radio,285,1990
ARMH10M1187FB4184F,Wisconsin,fIREHOSE,SOJXLZA12A6D4F7664,Things Could Turn Around,191,1990
ARL3MNK1187B9B1B50,Other,Shalabi Effect,SOMTMIM12A8C1323C4,Sister Sleep,245,2002
ARL3MNK1187B9B1B50,Other,Shalabi Effect,SOZPNXL12A8C1323BF,Mr. Titz (The Revelator),253,2002
ARL3MNK1187B9B1B50,Other,Shalabi Effect,SOMLGXC12A8C1323C6,Uma,239,2002
ARQVLQJ1187B98F11F,Other,Mau Mau,SOPESRK12A6D4F8B92,Paseo Colòn,285,2004
ARQVLQJ1187B98F11F,Other,Mau Mau,SOVQPMO12A6D4F8B8E,Balon Combo,233,1994
AR7JGAQ1187B9AC3C3,"Sheffield, Yorkshire, England",Gescom,SOEAFTR12A8C1441B4,Helix Shatterproof,66,1998
AROL79B1187B9B7AB3,Other,Brighter,SOJMLJM12A8C13F463,Noah's Ark,307,1989
ARE3DMW1187B99C594,"Chelsea, MA",Chick Corea,SOELZSR12A8C1454DC,Estancia,374,1997
ARGMO4I1187B9AFF59,NY - New York City,Andre Matos,SOLGQCB12AB017BD1C,Rescue,358,2007
ARGMO4I1187B9AFF59,NY - New York City,Andre Matos,SOXBLQY12AB01804EE,How long (unleashed away),290,2007
ARGMO4I1187B9AFF59,NY - New York City,Andre Matos,SOTAGMZ12AB018432A,Someone Else,346,2009
ARGMO4I1187B9AFF59,NY - New York City,Andre Matos,SOBDVUU12AB0186E6B,Remember Why,354,2007
ARJM83O1187B9B37CC,Perth WA,Karnivool,SOTEDXC12AB018530F,Set Fire To The Hive,267,2009
ARRH27C1187B98E489,California - LA,J.A.R.,SOQQKJG12AB0182233,Jehova,242,1997
ARXOB9P1187B99101A,Other,Steve Tyrell (Featuring Robbyn Kirmsse),SOFLLKZ12AB018A1D2,The Very Thought Of You,212,2006
AR7XQUN1187B994EC6,Other,Les Breastfeeders,SOJTGRU12AB018F061,Bip-Bip,149,2006
ARF3NHA1187FB3ED7D,Other,Llewellyn,SOJWXUR12A670218D9,The Otherworld,370,1999
ARF3NHA1187FB3ED7D,Other,Llewellyn,SOIRTWF12A670212C7,Babes in the Wood,330,1999
AREX85W1187B9B7712,"Cairns, Queensland, Australia",Christine Anu,SOAJVJX12A6D4FB839,Monkey & The Turtle,240,1995
AR717F91187FB5CA21,"Tarpon Springs, Florida",2 Pistols,SOKGCRV12A6D4FD91B,Death Before Dishonor,129,2008
ARROO021187B9B55CF,"Bollnas, Sweden",Tad Morose,SOMUWMA12A67ADD611,Unwelcome Guest,241,2003
ARROO021187B9B55CF,"Bollnas, Sweden",Tad Morose,SOGJWUM12A58A80FC8,Sword Of Retribution,281,2002
ARSOQF31187B9B1471,"London, England",Japan,SORQVKJ12A6D4F8F22,Ghosts (Live),384,1979
ARSOQF31187B9B1471,"London, England",Japan,SOWTSNK12A8AE46133,Lovers On Main Street,250,1978
ARSOQF31187B9B1471,"London, England",Japan,SOEVHFO12A8C143C79,Burning Bridges (2003 Digital Remaster),322,1980
ARC8Z7L1187B9B14EA,Other,Deine Lakaien,SOMKGDB12A8C132F16,Nobody's Wounded,291,1986
ARC8Z7L1187B9B14EA,Other,Deine Lakaien,SONYACA12A8C134D5F,Dark Star,220,1991
ARC8Z7L1187B9B14EA,Other,Deine Lakaien,SOKHOOD12A8C132F08,Mindmachine,283,1993
ARZQPE11187FB40939,Other,The Panic Channel,SOVXGLT12A6D4F952C,Awake,228,2006
ARZQPE11187FB40939,Other,The Panic Channel,SOCCMWP12A58A7919C,Said You'd Be,153,2006
ARC0ANR1187FB4E291,Other,Spinvis / Vinkenoog,SOHWHSK12AC468C039,Zonder Niemand,231,2007
ARC0ANR1187FB4E291,Other,Spinvis,SOECEWU12A58A7C7E3,Een Kindje Van God,201,2007
ARW2DG51187B9A170F,"Belgrade, Yugoslavia",Ana Popovic,SORBDNB12AAF3B1B4E,U Complete Me (Blues Version - Bonus Track),323,2007
ARUWNJ31187FB4D031,"Los Angeles, CA",The Aggrolites,SOMYQHF12AB0182995,Wild Time,182,2009
ARUWNJ31187FB4D031,"Los Angeles, CA",The Aggrolites,SOVUIMS12A81C21106,Lucky Streak,187,2007
ARUWNJ31187FB4D031,"Los Angeles, CA",The Aggrolites,SOUADMU12A81C2110B,Well Runs Dry (a.k.a. Free Soul),211,2007
AR7DNHO1187B992B0B,Other,Alton Ellis,SOIXGLO12A8C13AC92,The Humble Will Stumble,223,1980
AR7DNHO1187B992B0B,Other,Alton Ellis,SOLCOXD12AAF3B51EE,Ain't That Loving You,191,1967
AR9TJDR1187B9AC0D3,"Jakarta, Indonesia",Taco,SOVFIDM12A6D4FBFC6,Encore(Sweet Gipsy Rose),264,1982
AR5IDGP1187FB49710,Other,Nostalgia 77,SOKQJQA12AB0180C0E,Changes,467,2005
ARZXTEY1187B9997A7,"New York, NY [Harlem]",Juelz Santana / Bezel,SOQDEXL12A6D4F7004,Violence,255,2005
ARZXTEY1187B9997A7,"New York, NY [Harlem]",Juelz Santana,SOVNFJP12AF72A6545,Lil' Boy Fresh,234,2005
ARZXTEY1187B9997A7,"New York, NY [Harlem]",Juelz Santana / Freekey Zeekey / Monique Garnett,SOTZFYX12A6D4F71DE,Dipset (Santana's Town) (Skit),80,2003
ARVRPVN1187FB37C8D,Other,Masters of Reality,SODLLOG12AB01821AC,The Candy Song,202,1988
ARVRPVN1187FB37C8D,Other,Masters of Reality,SOAMQEV12AB01821E8,Kill The King,457,1988
ARW9J4S1187B99DD1B,Other,Cañaman,SOWEQGO12AC46892A6,Ganja Dub Seed,288,2006
ARW9J4S1187B99DD1B,Other,Cañaman,SOUXZXX12AC468C76C,Da La Cara,263,2006
AR8LD3R1187FB4D08F,Louisiana,C.C. Adcock,SOWFICG12AB0181787,Loaded Gun,168,2004
AREFZF31187B998A93,"East Vancouver, B.C., Canada",Po' Girl,SOETAAW12A8C14171C,Angels Of Grace,248,2007
AR76YOD1187FB46B24,"New York, NY",Joshua Rifkin,SOHDWYM12A8151AF55,Fig Leaf Rag  (LP Version),282,1994
ARBOKJ51187FB43BFE,Other,The Johnny Shines Blues Band,SOHGZRM12A5891EA3B,If I Get Lucky,206,2002
ART6RAO1187B99C6D4,Other,Kajagoogoo,SONFTVC12AF729ED80,Kajagoogoo (BBC In Concert),233,1984
ART6RAO1187B99C6D4,Other,Kajagoogoo,SONDZTH12A5891F9C5,Islands,292,1984
ARCCK7B1187B994F9D,Other,Paul Glazby,SOYETRS12AB018A8F2,Beautiful,542,2001
ARNY31T1187B9B9CF8,"Yorkshire, England",The Cribs,SOESAQM12AB01867D4,The New Fellas,178,2005
ARNY31T1187B9B9CF8,"Yorkshire, England",The Cribs,SOPEJUZ12AB0187260,Victim Of Mass Production,248,2009
ARZJ0MX1187B990785,"Vienna, Austria",Sofa Surfers,SOXEHQI12A8C1386BE,Latal In Tampere,345,1999
ARZJ0MX1187B990785,"Vienna, Austria",Sofa Surfers,SOEBGJF12AB0186D57,100 Days,272,2010
AREB8361187B9B5FE8,"Rae Town, Jamaica",Mutabaruka,SOLGQQQ12A8C133308,Junk Food,229,1996
AREB8361187B9B5FE8,"Rae Town, Jamaica",Mutabaruka,SOXJTHF12A8C1321D0,Outcry,240,1987
AR0LEGJ1187B9ABD2F,Other,Malignancy,SOSMOPO12A8AE4825E,Indigenous Pathogen,81,2007
ARXD91G1187B99F2CD,"Vancouver, British Columbia, Cana",Black Mountain,SOIFCJM12A6D4FBD46,Bicycle Man,209,2004
ARQK1TF1187FB4A2A5,Other,Counterstrike,SOWCBVS12AB01871AD,Can't Let Go,331,2004
ARQK1TF1187FB4A2A5,Other,Counterstrike,SOPJGYM12AB018C978,Kill Switch,400,2004
ARLMCKU1187FB3DE6A,Other,Laura Fygi,SOBJAHM12A58A7DFD8,Dream A Little Dream,220,1994
ARIWOJM12086C16289,Other,White Belt Yellow Tag,SOJBMIS12AB01867F6,We All Have Sound,251,2010
ARBFDJW1187B9AD27A,"Austin, TX",The Fabulous Thunderbirds,SOAIJKC12A8C131D6F,Why Get Up,230,1986
ARBFDJW1187B9AD27A,"Austin, TX",The Fabulous Thunderbirds,SOBVEMI12A8C1403BE,Please Don't Lie To Me,128,1996
ARBFDJW1187B9AD27A,"Austin, TX",The Fabulous Thunderbirds,SORXWBT12AF729EE75,Mathilda,196,1981
ARUCUP511C8A416031,Other,The Blockheads,SOUVWYW12AB018A471,Greed,263,2009
ARNNM56119B86686EA,Other,Luke Bryan,SOJQLZR12AB018909F,What Country Is,192,2009
AR8MQNA1187FB45F93,"Boston, MA",Twinemen,SOTHAYJ12A67AD9777,Harper And The Midget,244,2002
ARHZ6BA1187FB4FA51,Other,Nina Nastasia,SOHFQXX12A6D4F5E48,Late Night,240,2007
AR8Y9QU1187B99E181,"Seattle, WA",Pedro The Lion,SOJFMCP12AC3DF4250,Transcontinental,158,2004
AR8Y9QU1187B99E181,"Seattle, WA",Pedro The Lion,SOOXPWA12AB018634D,Rejoice,190,2002
ARFGBKJ1242077F489,Other,Thomas Coastline,SOGWSOC12AB01870E7,Love Victims,426,2009
ARI8U521187B9A8B97,Other,Tommy Guerrero,SOESMFI12AF72AA48C,100 Years,196,2000
ARI8U521187B9A8B97,Other,Tommy Guerrero,SONJRUV12AF72A20D7,Numb Milleneum,105,2000
AR91PUO1187FB39361,"North Weazy, UK",Say No More,SOOCARR12A58A7E90A,Honestly,206,2008
AR1Q25M1187B9B0D73,"Amityville, NY",De La Soul / MF Doom,SOCICGI12AB018AB36,Rock Co.Kane Flow,185,2004
AR04NH21187FB4485B,Other,Demise Of Eros,SOWALBL12AB018673C,Reach For The Sky_ Punk,259,2006
AR2O84Q1187FB5BF74,Other,Salt The Wound,SOVKFKF12A8C14348A,The Beginning,97,2008
AR2O84Q1187FB5BF74,Other,Salt The Wound,SOQGGUN12AC4689CF7,From My Hands,241,2009
AR2O84Q1187FB5BF74,Other,Salt The Wound,SOEELUU12AF72A6AF8,Mutations,151,2009
ARCHUCU1187B9A53A7,Other,The Proclaimers,SOUACZI12A6D4F7C29,The Joyful Kilmarnock Blues,184,1987
ARBU9P41187FB48686,"Bloomington, IN",Bobby Helms & The Anita Kerr Singers,SOUHGSQ12AB0180EDD,Jingle Bell Rock,130,1957
ARBU9P41187FB48686,"Bloomington, IN",Bobby Helms,SOORBVS12A58A77A5E,The Best Man,157,1957
ARJM42R1187B9B69AA,"New Brunswick, NJ",Jaheim,SOXSHHF12AB0185B3D,Closer (Album Version),227,2010
ARJM42R1187B9B69AA,"New Brunswick, NJ",Jaheim (Featuring Lil' Mo),SODFQKV12A8C13C34E,Finders Keepers [Featuring Lil' Mo] (Album Version),199,2001
ARJM42R1187B9B69AA,"New Brunswick, NJ",Jaheim,SOVKAOP12A8AE47BE7,Life Of A Thug (Explicit Album Version),270,2007
ARP28RX1187B9AF6C4,"Garden Grove, CA",The Offspring,SOJBGVU12AC9E126DD,Welcome,9,1998
ARP28RX1187B9AF6C4,"Garden Grove, CA",The Offspring,SOQBLLX12A582A2BE0,Feelings,171,1998
ARP28RX1187B9AF6C4,"Garden Grove, CA",The Offspring,SOEXEYW12A58A790C0,Get It Right,186,1991
ARNQFRF1187FB3AD23,Mass. - Boston,Marissa Nadler,SOGZLQH12A8AE462BF,Annabelle Lee,315,2004
ARNQFRF1187FB3AD23,Mass. - Boston,Marissa Nadler,SOGSAOF12A8AE46237,Mr John Lee (Velveteen Rose),214,2006
ARNQFRF1187FB3AD23,Mass. - Boston,Marissa Nadler,SOHKPEC12A8AE4628B,Hay Tantos Muertos,171,2004
ARI9DDK1187FB4FD68,"Rural Essex (Amongst the Trees), UK",Soprano,SOUSDPS12A6D4F9F19,Donc,83,2007
ARXDXXK1187FB51B6B,Canada,Fred Eaglesmith,SOQFUAZ12AC468BB1D,Lucille,238,1997
AR8WV031187FB3F903,"Halmstad, Sweden",Basshunter,SOIELFC12AB017E366,Every Morning,178,2009
AR8WV031187FB3F903,"Halmstad, Sweden",Basshunter,SOTDKGV12AB017E39A,Why,190,2009
AR8WV031187FB3F903,"Halmstad, Sweden",Basshunter feat. DJ Mental Theos Bazzheadz,SOGCQVX12A8C131B13,Now You're Gone [Sound Selektaz Remix],335,2007
ARNBXYG1187FB54D38,"Lyon, France",Le Peuple de L'Herbe,SORAOGO12A6D4FA9E0,Romantic,240,2000
AR9DO2O1187FB53637,"Germany (Erfurt, Thuringia)",ColdWorld,SOBADNN12AAF3B1F5D,Schmerzensschreie,345,2008
AR6Z6BW1187B9ACD69,Other,The Ruby Suns,SOKZFPW12A67FFB3C6,Function Of The Sun,71,2005
ARIMZTM1187FB40930,"Edmonton, KY",Black Stone Cherry,SONDZFZ12A8C1396A6,Junkman (Album Version),201,2008
ARDF8K01187FB37200,"Sydney, Australia",Wolfmother,SOCVOFW12A6D227200,Dimension,261,2004
ARDF8K01187FB37200,"Sydney, Australia",Wolfmother,SOFTXIE12AB017AEB1,Cosmonaut,288,2009
ARGEBE81187B9928F0,"Seville, Spain",SFDK,SOJLFXL12AC468D704,Interludio,168,2000
ARGEBE81187B9928F0,"Seville, Spain",SFDK,SOLZEYD12AC468BC6A,Que Te Lo Juma - Parte 2 (Remix),167,2009
ARWRMUE1187B9AC2CB,"London, England",Groove Armada;Groove Armada featuring Stush and Red Rat,SODDUUB12A58A7D052,Get Down,202,2007
ARAI3JW1187FB52DE1,"Vancouver, BC and Montreal, QC",Tegan And Sara,SOWBUSK12A6D4FB7AB,Back In Your Head [RAC Mix],205,2007
ARAI3JW1187FB52DE1,"Vancouver, BC and Montreal, QC",Tegan And Sara,SOYQUWC12AB0180037,Red Belt (Album Version),131,2009
ARAI3JW1187FB52DE1,"Vancouver, BC and Montreal, QC",Faraoni,SONGDBD12A8C1418FE,Skrivnost,219,2008
AR6L0X71187FB49709,Other,Paul Cantelon,SOHRHJZ12A8C13A6DC,Mary In Labor,211,2008
ARY6W1E1187B9B489B,Other,Niño y pistola,SOPAUUU12AC4688018,She Was So,175,2010
ARY6W1E1187B9B489B,Other,Niño y pistola,SOCGGPF12A8C13674B,Song 74,184,2006
ARXKTL81187B9B24F3,Other,Black Strobe,SOMPIXC12A58A7869F,You Should Be,289,2007
ARZTSYB1187FB54987,Other,Rainbow,SOJOBVT12A6701E062,Can't Happen Here,300,1981
ARTKU4Y1187FB3BEA6,"Tokyo, Japan",Dir en grey,SOVTITV12A81C2168B,Dead Tree,290,2005
ARTKU4Y1187FB3BEA6,"Tokyo, Japan",Dir en grey,SOBTFKD12A67ADE97E,NAMAMEKASHIKI ANSOKU_ TAMERAI NI HOHOEMI,278,2007
ARTKU4Y1187FB3BEA6,"Tokyo, Japan",Dir en grey,SOLBYXC12AAF3B4BFC,SA BIR,124,2008
AREMPZY1187B9B8FF3,Jackson MS,David Banner,SOKASNE12A6D4F850B,Bush,184,2003
AREMPZY1187B9B8FF3,Jackson MS,David Banner / Sky / Marcus,SOVSHWF12AF72A75EF,My Lord,263,2003
ARJ0EO11187FB5AF73,Brooklyn NY,Jupiter One,SOGOGSE12AB01904F8,Find Me A Place  (Album),214,2009
AR99EW21187FB4F6A5,Other,Joey Cape,SOXTITH12AB01816E5,Violet,177,2004
ARJ97ZM1187B9AD147,The Netherlands,Within Temptation,SOQVPMT12A8C13D06F,In Perfect Harmony (Album Version),419,2000
ARJ97ZM1187B9AD147,The Netherlands,Within Temptation,SOROFCS12A8C1410C2,Angels - Live in 013_ Tilburg,246,2004
ARJ97ZM1187B9AD147,The Netherlands,Within Temptation,SODCBOD12A8C141E74,The Cross [Acoustic],299,2002
AR6KYS71187B9A2951,"New Orleans, LA",Louis Prima,SOOHZIG12A8AE470EB,If You Were The Only Girl In The World,184,2008
AR7208E1187B9AC797,Other,Léo Ferré,SOFGAHF12A6D4F6AAE,Ma Bohême,81,2004
ARHRC7V1187FB4D274,La Mirada - California,Gary Allan,SOSPLJA12A58A7B267,Trying To Matter,207,2007
AR7G5I41187FB4CE6C,"London, England",Adam Ant,SOJSXXC12A8AE47C35,Friend Or Foe,204,1982
ARIGY9P1187B9B6428,GERMANY,Ancient Astronauts,SOREJVE12A58A7AD36,Crescent Moon,331,2009
ARA9JII1187B992883,Other,Smash TV,SOPDSBI12AF72A4746,What About Me,287,2001
AR8W31W1187B9A6F5C,"Rochester, NY",Lydia Lunch,SOMDKGW12A8C138999,Solar Hex,253,1987
AR8W31W1187B9A6F5C,"Rochester, NY",Lydia Lunch,SOOYQOZ12A8C13A9DB,Some Velvet Morning,265,1987
ARNV8YZ1187B98B5A4,Paris,Pleymo,SOULGLJ12A8C142BF4,Vanité,229,2006
AR45BRU1187B9A7A99,Other,Voicst,SOBHUTY12A8AE478A8,Everyday I Work On The Road,226,2008
ARGJ7R91187B9AF64A,Other,T.Rex,SOBZAVU12A8C141EA9,The Street And Babe Shadow,138,1995
ARGJ7R91187B9AF64A,Other,T.Rex,SOHCVIQ12A8C143762,Bust My Ball,154,1995
ARU75JD1187FB38B79,"Takoma Park, MD",John Fahey,SOPMXVP12AB0186DD3,Train,105,1968
ARU75JD1187FB38B79,"Takoma Park, MD",John Fahey,SOMYVHM12A8C145901,View East From The B&O Railroad Viaduct And The Riggs Road Intersection,338,1968
AR92C2I1187FB4161C,"Pacoima, CA",The Gift of Gab,SOAWTBG12A6D4FB963,In a Minute Doe,178,2004
AR5GPWY1187FB52289,"Memphis, TN",Booker T. & The MG's,SOVZZMX12A8AE48086,We Three Kings (LP Version),157,1970
AR5GPWY1187FB52289,"Memphis, TN",Booker T & The MG's,SOESSMR12A8AE48CDC,Because/You Never Give Me Your Money,446,1970
AR5GPWY1187FB52289,"Memphis, TN",Booker T. & The MG's,SOFXZAW12A67ADC90E,Groovin'  (LP Version),164,1970
ARTMP681187B9B77CD,"Hull, England",Everything But The Girl,SOVQRDV12A6D4F8F5B,Twin Cities,278,1991
ARTMP681187B9B77CD,"Hull, England",Everything But The Girl,SOQAVEY12A8C145E27,I Don't Understand Anything,265,1994
ARTMP681187B9B77CD,"Hull, England",Everything But The Girl,SOMDPEU12A8C145E15,Take Me,248,1990
AR5L9611187B98D525,NY - Upstate NY,Johnny Dowd,SOFJOGO12AB0185E66,Greasy Hands,75,1999
AR5L9611187B98D525,NY - Upstate NY,Johnny Dowd,SONBIKQ12AB0189C66,Woody Guthrie Blues,239,2002
AR2DGPY1187FB4CECF,"Hawthorne, CA",The Beach Boys,SOGIWBT12A58A812F1,Little Saint Nick (Instrumental) (Digitally Remastered 01),112,2001
AR2DGPY1187FB4CECF,"Hawthorne, CA",The Beach Boys,SOBEKIT12A58A7AC94,Rock And Roll Music (2000 Digital Remaster),152,2001
AR2DGPY1187FB4CECF,"Hawthorne, CA",The Beach Boys,SOCUXOG12A6D4F9D03,Heroes And Villains (2001 Digital Remaster),218,2001
ARZJRPM1241B9CE310,Other,Nero's Day At Disneyland,SOGAUMG12AB01870B7,Stretched Linen Over Contorted Bodies,198,2009
ARDTECS1187FB538C0,"AMSTERDAM, New York",Symphony in Peril,SOKOFFJ12AB018F6A1,Inherent Scars,245,2005
AR2H7Q41187B98AACC,Other,Dooley Wilson,SODWMSA12A8C1421A4,As Time Goes by,165,1990
ARD7G8S1187FB4CE90,Other,Anjali,SONBEIX12A8C131D11,Lazy Lagoon,226,2000
ARO9ZL51187B9B50D9,"Allentown, PA",Rick Braun,SORRDHP12AB017AD11,Nightfall (LP Version),261,1995
ARO9ZL51187B9B50D9,"Allentown, PA",Rick Braun (Featuring Peter White),SOTOKTW12A8C1392F7,Club Harlem (LP Version),307,1995
ARO9ZL51187B9B50D9,"Allentown, PA",Rick Braun,SOWQSOB12A6D4FB441,Philadelphia,436,1995
ARE94VG1187B98CC72,Other,Your Vegas,SOARUDQ12AB0183914,The Way The War Was Won,257,2007
AR51X3T1187B99417E,San Jose CA,Tony Sly,SOPELIX12AC3DF438B,Already Won,146,2010
AR7W34G1187B994FA3,"Zurich, Switzerland",Liliput,SOMZYUW12AB01890DF,In A Mess,204,1982
ARMAF0W1187FB39BEB,Other,Bob Log III,SOKOLSL12AB0189C34,Clock,230,1998
ARMAF0W1187FB39BEB,Other,Bob Log III,SOJTINV12A8C14182C,Six Stringer Kicker,159,1999
ARZFPTE11F50C50FF8,California - SF,Heavyweight Dub Champion,SODMYGT12AB0184DC9,We Will Conquer,312,2002
ARJT58W1187B98D43B,"Gothenburg, Sweden",Division  Of Laura Lee,SOOXGTR12A8C13BE28,Breathe Breathe,229,2004
ARQ30G91187B9B8C12,Other,Steinski,SOUDAHM12A58A7B19A,Hot Spot (Terrible Love Mix),170,2003
ARQ30G91187B9B8C12,Other,Steinski,SOITFJA12AB01824A9,Silent Partner (Peace Out),52,2003
ARZBYDY1187FB46DD7,Vernet les Bains,Cali,SOBIJGQ12A8C131C8F,Resistance,157,2008
ARZBYDY1187FB46DD7,Vernet les Bains,Cali,SOCIUEE12A6D4F95D1,Dolorosa (Live),340,2006
ARZBYDY1187FB46DD7,Vernet les Bains,Cali,SOIABUP12AAF3B55F2,Betty Et Tommy (Instrumental),90,2007
AR5JDDD1187FB460C4,"Austin, TX",The Octopus Project + Black Moth Super Rainbow,SOVNXCE12A8C1403AA,Helium Tea,49,2005
AR5JDDD1187FB460C4,"Austin, TX",Octopus Project,SOVEFXA12A58A7942A,Malaria Codes,224,2005
ARM9RJ51187B9B10DA,Francoforte (Germania),Tankard,SOAVVXN12AAF3B371A,Octane Warriors,307,2008
ARG6I7A1187B9A6047,Other,Tina Cousins,SOJVWSO12AB018161A,Pray,236,1998
ARIKS2Q1187B9A9118,Other,Los Visitantes,SOUOAUY12AC3DF49C6,Toda La Nena,172,1994
ARH9GD41187FB37E0F,Other,Stephen Marley / Damian Marley,SOCSXBH12A58A78109,The Traffic Jam,247,2006
ARH9GD41187FB37E0F,Other,Stephen Marley / Damian Marley,SONQXNP12AB017F81B,The Mission,274,2008
ARH9GD41187FB37E0F,Other,Stephen Marley,SOLETWK12AF72A1079,Mind Control,270,2005
ARVH6PU1187FB46B3F,"New York, New York",Victor Manuelle,SOJAEDX12AB017D13C,Lejos,291,2001
ARC1WKD1187FB5A532,"Djoliba, Mali",Salif Keita,SOIVGPR12A67021482,Karifa,245,1991
ARD8QWG1187B9A5797,"New York, NY",The Bravery,SOFLZLY12A67020375,Public Service Announcement,215,2005
AR4QXGK1187B98FABD,"Orange County, California, United States",Something Corporate,SOGZULC12AB018116C,I Won't Make You,230,2003
ARPO46O1187B9ACF8A,SWEDEN,Black Bonzo,SOZGOKF12A8C13DCB1,Giant Games,356,2007
ARPO46O1187B9ACF8A,SWEDEN,Black Bonzo,SOOXREI12A8C133901,Freedom,201,2004
ARCQJYZ11E2835D077,Other,Vanessa Hudgens,SOFTKFN12A8C144C46,Sneakernight,179,2008
ARAB79K1187B99D3EC,"Stockholm, Sweden",Anna Ternheim,SONMHHB12A67AE0AA2,Bring Down Like I,234,2004
ARUUP4L1187B9B72EB,"San Diego, CA",Diamanda Galas,SOPPIJK12A8C13EAC5,Vena Cava 8,191,1993
ARD1ECA1187FB3D4E8,"Manchester, England",One Dove,SOMTMWH12A6D4F8D5A,Why Don't You Take Me,220,1993
ARI3JVB1187FB40E94,"Oxford, England",David Usher,SOJHPFC12A6D4F45C4,Black Black Heart,228,2001
ARI3JVB1187FB40E94,"Oxford, England",David Usher,SOPPJLR12A6D4F98DC,Forestfire,218,1998
AR4APWK1187FB4DCE2,"Liverpool, England",Candie Payne,SOVHWCC12A8AE473AB,In The Morning,188,2007
AR4APWK1187FB4DCE2,"Liverpool, England",Candie Payne,SOUJOLQ12A8AE473C3,Turn Back Now,190,2007
AROVZAK1187B9BA3F7,"Boston, MA",The New Edition,SOXUTVR12A8AE48A02,Get A Little Sand Between Your Toes,191,2008
AROVZAK1187B9BA3F7,"Boston, MA",New Edition,SOIVNHL12A67ADEA1C,Sexy Lady (Album Version),268,2004
AR3NJNQ1187FB3BF84,"London, England",Psychic TV,SOAKHWT12A8C13BBA5,Tune In (Greedy Beat Syndicate Remix),275,2002
AR3NJNQ1187FB3BF84,"London, England",Psychic TV,SOJZGSD12A6D4F6282,Horror House - Monitor Mix,368,1999
AR3NJNQ1187FB3BF84,"London, England",GENESIS P-ORRIDGE and PSYCHIC  TV,SODWIWG12A8C13C61B,Firewoman (Exhuma Exhortation),508,1996
ARJ8XFJ1187B9AF608,"Te Awamutu, New Zealand",Tim Finn,SOTHRMJ12AB0187F1B,Show A Little Mercy,241,1989
ARGAMKT12086C11399,Other,Christian Burkhardt,SOSTXEQ12A8C13E0A4,Olwa,445,2007
ARAMN7C1187B9AC27B,"Melbourne, Australia",Dirty Three,SOBCYAX12A6D4FA5CA,Some Summers They Drop Like Flys,380,2000
ARAMN7C1187B9AC27B,"Melbourne, Australia",Dirty Three,SOLTSHM12A8C13B265,Michele,203,2005
